Job Title,Company Name,Location,Summary,Posting Date
Solution Delivery Lead,Matlen SilverCompany Name - Matlen Silver,"Newark, NJ, USA","The Fraud Technology team is looking for a mid level Business Analyst. Requirements include 3-6 years of experience (preferably in the financial industry), with a minimum of 3 years of experience with the agile methodology. As a Business Analyst you will work closely with business and technology partners to deliver solutions. Candidates must possess advanced problem solving skills, the willingness to learn and ability to effectively and concisely communicate verbally and in written/presentation",Posted 60+ days ago | Updated 1 hour ago
Solution Delivery Lead,"Equal-Plus, Inc.Company Name - Equal-Plus, Inc.","Lawrenceville, GA, USA","Equal Plus Consulting has been engaged to search for aBusiness Technical Analyst to work on-site for the client based in Lawrenceville, GA. Title:Business Technical Analyst Start Date: ASAP  Term: 12 to 24 Months Availability Requirements: Monday  Friday (8AM-5PM) Location: Lawrenceville, GA Candidates must be local and be able to interview and work onsite. Availability Requirements: Monday  Friday (8AM-5PM) Job Description: We are looking for an experienced Business Technical Analyst who will r",Posted 60+ days ago | Updated 3 hours ago
Solution Delivery Lead,Highstreet IT SolutionsCompany Name - Highstreet IT Solutions,Remote,"The Lead will provide functional leadership for assigned project role focused on Cloud Grants applications, in conjunction with a Cloud Projects consultant. In this role the Lead will act as a Subject Matter Expert for the Oracle Cloud Grants module supporting the design, configuration, validation and realization of the modules delivering a solution that meets the customers objectives by combining industry best practices, product knowledge, and business acumen.Responsibilities:The Lead will prov",Posted 60+ days ago | Updated 7 hours ago
Solution Delivery Lead,Highstreet IT SolutionsCompany Name - Highstreet IT Solutions,Remote,"This is a new implementation of Cloud Financials and Procurement and will include full Discovery with analysis for potential new functionality and business processes. The project involves Finance and Procurement. The successful respondent will provide a functional leadership role focused on Cloud Finance applications and any related solution design, business process analysis, configuration, validation, system integration and deployment. Responsibilities: As a Subject Matter Expert the Oracle Clo",Posted 60+ days ago | Updated 7 hours ago
Solution Delivery Lead,"Q1 Technologies, Inc.Company Name - Q1 Technologies, Inc.","Remote or Chicago, IL, USA",Experience: 12-15 years of experience in delivering EAM /Infor Transformation/Implementation Projects preferably in Utilities industry Responsibilities Experience in conducting Business Process Workshops and perform EAM/Infor EAM fit gap analysis Anchor discussions around functional specifications and translate into EAM/Infor requirements Bring the Utility best practices on the table and suggest business process improvements Must have knowledge in Infor EAM Cloud suite of solutions Experience in,Posted 60+ days ago | Updated 14 hours ago
Solution Delivery Lead,"Halcyon Solutions, Inc.Company Name - Halcyon Solutions, Inc.","DeKalb, IL, USA","QA Manager/Specialist  - Data Center -- Candidates need to be highly experienced in Quality Assurance/Quality Control for structured cabling projects.  Location: DeKalb, IL - locals only, onsite role Full Time.  Responsibilities: Develop overall quality plan to support the data center rollout, including quality around technical delivery, logistics, inventory controls Develop and maintain Noncompliance Register Reviews requirements, specifications, and technical design documents to provide timely",Posted 60+ days ago | Updated 1 hour ago
Solution Delivery Lead,InfostrideCompany Name - Infostride,"Hartford, CT, USA","2. PROJECT/SYSTEM/PROGRAM OVERVIEW The Department of Children and Families depends on the core, mission-critical applications, LINK and IV-E, Connecticut's Federally-reimbursed SACWIS (Statewide Automated Child Welfare Information System). Implemented in 1996, available on every desktop, and used by over 2,000 social workers and case managers, the application has been enhanced and modified continually to meet data capture and process functionality requirements driven by good child welfare case p",Posted 60+ days ago | Updated moments ago
Solution Delivery Lead,"Sierra-Cedar, LLCCompany Name - Sierra-Cedar, LLC",Remote,"Sierra-Cedar is excited by the growth of our Higher Education Cloud practice and is seeking an experienced, versatile Solution Architect with expertise in Oracle Student Cloud solutions to be a leader as we scale our consulting offerings in this area. Have you been working in the Oracle Cloud Applications space, but want a bigger challenge as you advance your career? Are you motivated by being involved in all aspects of the customer lifecycle to include pre-sales through implementation? We are l",Posted 60+ days ago | Updated 25 days ago
Solution Delivery Lead,Spar Information SystemsCompany Name - Spar Information Systems,"Denver, CO, USA","Position: L2 Desktop Support role  Job Location:- Denver, CO Duration; Long Term The associate would be responsible for end user IT support managing , imaging laptops & desktops, MacBook, iPads and iPhone including inventory stock keepings. We're looking at someone who can join us soon and would also love to have talents who'd wish to stay for a longer period of time. Given the fact that this is a customer facing role, Please be aware, this is a full time 8 AM to 5 PM role at office and no WFH u",Posted 60+ days ago | Updated 1 hour ago
WMA MAINFRAME PROGRAMMER,"Webilent Technology, Inc.Company Name - Webilent Technology, Inc.",Remote,"Hi,  Job Position: Senior IT Project Manager Job Location: 100% Remote Job Duration: 6+ Months Contract  Job Description: Partner with Business PM and drive all IT aspects of project delivery.Coordinates and communicates on IT aspects of project delivery.Working closely with the Business Relationship Manager, the IT PM is accountable for the governance, planning, scheduling, tracking, and reporting on IT aspects of project delivery.Works closely across all groups within IT to ensure IT deliverab",Posted 60+ days ago | Updated 13 days ago
WMA MAINFRAME PROGRAMMER,Metropolitan Transportation AuthorityCompany Name - Metropolitan Transportation Authority,"New York, NY, USA","Description JOB TITLE: Product Director, Portfolio Orchestrator SALARY RANGE: $122 - $172,007 POINTS: 994 DEPT/DIV: MTA IT / Enterprise Product Management SUPERVISOR: Chief, Enterprise Product Management LOCATION: 2 Broadway, New York, NY 10004 HOURS OF WORK: 9:00 AM -5:30 PM (7.5 hours) or as required. This position is eligible for telework which is currently one day per week. New hires are eligible to apply 30 days after their effective date of hire. The purpose of this position is to ensure t",Posted 60+ days ago | Updated 4 hours ago
WMA MAINFRAME PROGRAMMER,"Judge Group, Inc.Company Name - Judge Group, Inc.","Rolling Meadows, IL, USA","Location:  Rolling Meadows, IL  Description:  In this position you will: Collaborate with business partners for fiber, power deployments and construction supporting the Small Cell build plan in the public right of way. ?Coordinate workload and distribution of work activities as part of a team. ?Develop and implement new processes to drive down contruction timelines. ?Develop and implement new cost saving initatives. ?Project Manager numerous projects to drive construction and activation activiti",Posted 60+ days ago | Updated 4 hours ago
WMA MAINFRAME PROGRAMMER,"Webilent Technology, Inc.Company Name - Webilent Technology, Inc.","Remote or Phoenix, AZ, USA","Design and Develop web applications and web services using softwares like (PEGA) PRPC 6.1 SP2 or higher, Pega CSHC (Formerly known as Pega CPMHC)and develop web applications and web services using softwares like (PEGA)Efficiently perform the day to day design documentation, analysis and development tasks. Partners with infrastructure and business teams in order to design solutions and resolve business system issues. Works closely with members of the development and QA teams to review requirement",Posted 60+ days ago | Updated 5 days ago
WMA MAINFRAME PROGRAMMER,LeidosCompany Name - Leidos,"Chantilly, VA, USA",Description The Mission Operations Division at Leidos is seeking an Automated Test Engineer Lead to support a government contract in the National Capital Region (NCR). The ideal candidate will be able to conduct automated testing on various electronic devices primarily using the LabVIEW testing suite or similar software. The Automated Test Engineer Lead will also be responsible for managing up to five personnel. Primary Responsibilities:  Manage up to five program personnelDevelop and/or modify,Posted 60+ days ago | Updated 4 hours ago
